sensor1_x_Kur,sensor1_y_Kur

0.015951802232588762,0.0012789445849895912

0.012267697477439474,0.0014881542848386602

0.011819462675860896,0.0021037458159490338

0.011765329858459612,0.0022122090416896076

0.012617768574189501,0.0039390301366374

0.01476691286819293,0.0032733252522339903

0.011191710327381905,0.003310552628078261

0.010779521038850378,0.003945738630749939

0.013534421992549608,0.0037194590472550376

0.017051255541957726,0.0032835513874486773

0.008586163899797864,0.004020993776152073

0.011978730856088826,0.004645661251563104

0.009221587199329239,0.004110358958151269

0.013039162350077195,0.004521120989668266

0.011742333165790536,0.003158594740775872

0.015968700049120387,0.004656595116804866

0.011725319270995672,0.005361480150575093

0.012378193605777016,0.005047826939923917

0.010057935012513404,0.006780154198437836

0.01298668236526989,0.004936189761151687

0.01611174379509002,0.005191297080415

0.010742645333237648,0.005794479260735713

0.015887413231803624,0.004877613618778431

0.01809571415962064,0.005474416868174354

0.013061310981523787,0.005554605056276337

0.011256390626623291,0.004871592940939772

0.011822992418220707,0.005512275625022545

0.013009503398014212,0.005132935335038344

0.011548175206144784,0.005350789174295415

0.017214983894007014,0.006880172436982549

0.011819983937187147,0.005856241543176865

0.014113797107498046,0.006094816241393529

0.010395616519066151,0.0047046170732425755

0.014677067993493833,0.005717987023848774

0.01486448304661204,0.0066081762715685805

0.014266859580440121,0.005016246216674775

0.013248970899430241,0.0049967078461775885

0.01342585566017729,0.006354638202632027

0.013325104835035448,0.005481367316865356

0.011878424069585536,0.004946012644787661

0.014940090885706764,0.005370709886535898

0.013131430775756403,0.005325327745582238

0.012117560257514568,0.006091450920288898

0.012453680334653707,0.006033134749043443

0.014546151899561802,0.007209651330756906

0.008835525773677971,0.005942515484529738

0.013247068604483415,0.005470385986498963

0.009411879519501025,0.00459940837982367

0.010155285679394681,0.004502313638557825

0.010318021948213242,0.005411461529406904

0.011258098254294585,0.005551281720639372

0.012946422859258101,0.005682283181372886

0.009734800656071683,0.006851998583025669

0.00885719617612588,0.0069546984903173115

0.012320649561759194,0.006684414229051449

0.012493018023255607,0.005694727976358941

0.010048403369783243,0.006810389102792516

0.008821832596062916,0.005026571071171292

0.01068701145592722,0.005543611621831479

0.010966316946077588,0.007473569180778328

0.011268384982240781,0.005485363417191953

0.013290693194484038,0.005839371582276183

0.009129627373794032,0.004854220454604986

0.010230875061091205,0.005786123183900304

0.011705725140745743,0.006569625196873501

0.010594635997428633,0.0050840907620438025

0.013432296771487351,0.0051632241807824

0.012859520302109446,0.007117715387880966

0.011648238808590308,0.0072654594806901415

0.011362889124109371,0.007952605974613239

0.011404324911138863,0.005999178730653961

0.014042473744842998,0.006277336204760471

0.010737858764256397,0.006722734242503474

0.015690391254640466,0.007093633362558176

0.010410494995721234,0.00446018933926554

0.012753026162766013,0.006868794747781505

0.011463270187953994,0.00739482157764877

0.013514475098129291,0.0077234628768712175

0.009838602195778144,0.005927268392552226

0.012532949428627907,0.005673178713456565

0.0109815589479889,0.007309604012291312

0.009136624326846537,0.005796682136544414

0.007688252034853562,0.006094186326645755

0.008096854549819722,0.005816636676594704

0.011896389778120247,0.00590567610385884

0.009467078380289672,0.007183462479605935

0.011685335060366757,0.006595141899091555

0.010125111811948476,0.007670512505214938

0.0068438806274329685,0.007323734483806414

0.00996707368100477,0.006658135522698141

0.0082379080224384,0.00886182502627938

0.010893193288827301,0.007437336646367174

0.011183666953351707,0.009212396317231036

0.011408780129437737,0.007392849883229309

0.00990312507413692,0.007044954392205136

0.008963697199842136,0.006675092762976907

0.009783620299119083,0.0060047138164145515

0.013585476098826064,0.006120365157031425

0.011833044868710941,0.006834000305691045

0.009473292906869945,0.006622727450694014

0.016552007922495605,0.0018648342313447852

0.020339276841918563,0.003752607222029096

0.013210316999290884,0.0028033516425839296

0.0238749579958064,0.005329774666596126

0.011496526732303431,0.004218652148486657

0.016214469604044605,0.004981510820687321

0.012174219945595047,0.006085730788215769

0.019269225930438928,0.0054164438949629

0.021571125030469172,0.0059145460295883185

0.021027140297839326,0.003486807641832546

0.016628358002095354,0.0076956998810432

0.015561836444763976,0.0072083439312684815

0.02349084825817713,0.0060417607629168505

0.016835364934039018,0.007951218981982928

0.012094667475058864,0.007114343824565569

0.01764350522659245,0.007621284624554514

0.01686491483461434,0.009517174572528445

0.013713065956458794,0.007214848063319276

0.022494160797343937,0.006888448353819977

0.011451544575127247,0.00628521386569708

0.018309337405457704,0.0056366308462162465

0.015872864363855026,0.008667522334995894

0.018532308370045165,0.007970849409330493

0.017953684144426173,0.008152948768781145

0.018949433895781055,0.005976178947580117

0.016392326347149093,0.007609448863005531

0.012463946633772998,0.007402882262379497

0.0179466986722403,0.005897768506748617

0.013740399227876515,0.006977006318496017

0.011028093051306736,0.007326123486952417

0.009529915093436375,0.007710382574232594

0.01415729226950559,0.007534971183838194

0.011429716185748088,0.008635335828185048

0.015462206291969394,0.007174722141426269

0.014726690260635757,0.007804188948474724

0.015854347582911557,0.006854228318962966

0.019117768242867622,0.0077536584246171774

0.013185534435347333,0.007812444731665258

0.016532414539291707,0.006615131831857838

0.013319971058577703,0.008600050970944458

0.014471514512927485,0.007781127840237312

0.013273542664091425,0.00824572298877023

0.014348739618832176,0.007349315125054259

0.015247108664944707,0.006462630072706646

0.014883947450568594,0.007637177232979713

0.019363854554024833,0.00782793845089451

0.011420552698185517,0.00736684646138758

0.015895693262742462,0.0077449821871844885

0.01708545847164635,0.008808885554684879

0.014663160398360693,0.007484160772020601

0.014373027926304151,0.010687984181424557

0.019198971486136727,0.011879195213499956

0.01588078196766317,0.022397716699632687

0.02356098604075852,0.018198410683438526

0.023142327218042852,0.02030992682575859

0.0164208849539212,0.02711216301988559

0.02246283059367335,0.03355133573078683

0.01410527916253306,0.020330990907102088

0.018519047765117296,0.021351306034547535

0.020102760985895616,0.031980416807793066

0.01970445833584155,0.029829347313892574

0.01870542472641845,0.03380362725699448

0.020983440278555924,0.03404275562781833

0.01870422164557144,0.03411847423711712

0.021899281334631916,0.03461193104116599

0.014592683186933773,0.027822627933855506

0.01699217322817775,0.03862151915217696

0.013934200480129898,0.03324394940575018

0.022055202431928888,0.02815632872816895

0.014232388315711905,0.03235787018258091

0.018328067274527255,0.02269331864504542

0.025074153348932857,0.032577608889854205

0.03425946046375437,0.04181108588100984

0.017347985883506993,0.03134079050769573

0.012688566552640794,0.037270634298783176

0.024085908176094212,0.04181828700177931

0.0130763763403527,0.043323837424507745

0.02201073718447085,0.02981219333563529

0.02122189468505533,0.02853502177867587

0.024206686746376112,0.032969935225265

0.026766021949452,0.044106292440795836

