,sensor1_x_Kur,sensor1_y_Kur,RESULT
0,0.0165520079224956,0.0018648342313447,1
1,0.0203392768419185,0.003752607222029,1
2,0.0132103169992908,0.0028033516425839,1
3,0.0238749579958064,0.0053297746665961,1
4,0.0114965267323034,0.0042186521484866,1
5,0.0162144696040446,0.0049815108206873,1
6,0.012174219945595,0.0060857307882157,1
7,0.0192692259304389,0.0054164438949629,1
8,0.0215711250304691,0.0059145460295883,1
9,0.0210271402978393,0.0034868076418325,1
10,0.0166283580020953,0.0076956998810432,1
11,0.0155618364447639,0.0072083439312684,1
12,0.0234908482581771,0.0060417607629168,1
13,0.016835364934039,0.0079512189819829,1
14,0.0120946674750588,0.0071143438245655,1
15,0.0176435052265924,0.0076212846245545,1
16,0.0168649148346143,0.0095171745725284,1
17,0.0137130659564587,0.0072148480633192,1
18,0.0224941607973439,0.0068884483538199,1
19,0.0114515445751272,0.006285213865697,1
20,0.0183093374054577,0.0056366308462162,1
21,0.015872864363855,0.0086675223349958,1
22,0.0185323083700451,0.0079708494093304,1
23,0.0179536841444261,0.0081529487687811,1
24,0.018949433895781,0.0059761789475801,1
25,0.016392326347149,0.0076094488630055,1
26,0.0124639466337729,0.0074028822623794,1
27,0.0179466986722403,0.0058977685067486,1
28,0.0137403992278765,0.006977006318496,1
29,0.0110280930513067,0.0073261234869524,1
30,0.0095299150934363,0.0077103825742325,1
31,0.0141572922695055,0.0075349711838381,1
32,0.011429716185748,0.008635335828185,1
33,0.0154622062919693,0.0071747221414262,1
34,0.0147266902606357,0.0078041889484747,1
35,0.0158543475829115,0.0068542283189629,1
36,0.0191177682428676,0.0077536584246171,1
37,0.0131855344353473,0.0078124447316652,1
38,0.0165324145392917,0.0066151318318578,1
39,0.0133199710585777,0.0086000509709444,1
40,0.0144715145129274,0.0077811278402373,1
41,0.0132735426640914,0.0082457229887702,1
42,0.0143487396188321,0.0073493151250542,1
43,0.0152471086649447,0.0064626300727066,1
44,0.0148839474505685,0.0076371772329797,1
45,0.0193638545540248,0.0078279384508945,1
46,0.0114205526981855,0.0073668464613875,1
47,0.0158956932627424,0.0077449821871844,1
48,0.0170854584716463,0.0088088855546848,1
49,0.0146631603983606,0.0074841607720206,1
50,0.0143730279263041,0.0106879841814245,1
51,0.0191989714861367,0.0118791952134999,1
52,0.0158807819676631,0.0223977166996326,1
53,0.0235609860407585,0.0181984106834385,1
54,0.0231423272180428,0.0203099268257585,1
55,0.0164208849539212,0.0271121630198855,1
56,0.0224628305936733,0.0335513357307868,1
57,0.014105279162533,0.020330990907102,1
58,0.0185190477651172,0.0213513060345475,1
59,0.0201027609858956,0.031980416807793,1
60,0.0197044583358415,0.0298293473138925,1
61,0.0187054247264184,0.0338036272569944,1
62,0.0209834402785559,0.0340427556278183,1
63,0.0187042216455714,0.0341184742371171,1
64,0.0218992813346319,0.0346119310411659,1
65,0.0145926831869337,0.0278226279338555,1
66,0.0169921732281777,0.0386215191521769,1
67,0.0139342004801298,0.0332439494057501,1
68,0.0220552024319288,0.0281563287281689,1
69,0.0142323883157119,0.0323578701825809,1
70,0.0183280672745272,0.0226933186450454,1
71,0.0250741533489328,0.0325776088898542,1
72,0.0342594604637543,0.0418110858810098,1
73,0.0173479858835069,0.0313407905076957,1
74,0.0126885665526407,0.0372706342987831,1
75,0.0240859081760942,0.0418182870017793,1
76,0.0130763763403527,0.0433238374245077,1
77,0.0220107371844708,0.0298121933356352,1
78,0.0212218946850553,0.0285350217786758,1
79,0.0242066867463761,0.032969935225265,1
80,0.026766021949452,0.0441062924407958,1
81,0.0195584866909076,0.0323754530640673,1
82,0.0155581990263084,0.0118837486939227,1
83,0.0174382939187826,0.0158129198001953,1
84,0.0132918587825825,0.0131160258159098,1
85,0.0141129472487001,0.0146767357188672,1
86,0.020076838352909,0.0149418365542855,1
87,0.0165401653069587,0.015150179210856,1
88,0.0254445051599699,0.0126301318067907,1
89,0.0156960743254099,0.0140177299619459,1
90,0.018285229938872,0.0190143479884035,1
91,0.0205146268690373,0.0128431975894483,1
92,0.0205766885955271,0.0191515300944398,1
93,0.0166678073299203,0.0126060349930915,1
94,0.0141732513451054,0.0126279358031081,1
95,0.02268596263727,0.0152816973150131,1
96,0.0190948032794543,0.0131237754043234,1
97,0.0188140756404679,0.0096130191276887,1
98,0.0181165452095336,0.0110639628661346,1
99,0.0203810405270329,0.0148549036347754,1
100,0.0122134365309928,0.0099946600864247,1
101,0.0241335501819961,0.0156801330336601,1
102,0.0225009388712978,0.0147341371737466,1
103,0.0122896488308067,0.0149016472922904,1
104,0.0197664630290745,0.015989700640157,1
105,0.0167549895707326,0.0125165168840968,1
106,0.017974402347801,0.0159421471386145,1
107,0.0143672318718554,0.0150522402543017,1
108,0.0145582415030838,0.0108220389181006,1
109,0.0209249168833658,0.0165620630843828,1
110,0.0168714870734772,0.0173501550646551,1
111,0.0181746477101056,0.0077060023433319,1
112,0.0224678917020589,0.0202950631257967,1
113,0.0155862340278148,0.0122138200342448,1
114,0.0171536899995086,0.0103423146195026,1
115,0.0215292191288687,0.0118761895378035,1
116,0.0243840708484015,0.0126507529605898,1
117,0.0140749274212734,0.0143032787099576,1
118,0.0283135196242259,0.0095264971216439,1
119,0.0194626141776292,0.0153527712808431,1
120,0.0196506023983948,0.0112871494873033,1
121,0.015997609490699,0.01701143753162,1
122,0.0163352138982302,0.0126597977585686,1
123,0.0139208724601576,0.015622683138653,1
124,0.0177099816818474,0.0118272408910215,1
125,0.0201955686538189,0.0169222098038866,1
126,0.0202590625825392,0.0107593282757328,1
127,0.0228455170265769,0.0169448024935977,1
128,0.01649963263452,0.0128768343380372,1
129,0.0240665934326561,0.0174610121412315,1
130,0.0236505988717009,0.0153447358131598,1
131,0.0234419971410924,0.0099359310286757,1
132,0.0173343949941902,0.014730416413427,1
133,0.0239109769864341,0.0142483104844678,1
134,0.0166867638209697,0.0114753997521827,1
135,0.0172040964464409,0.0123464592835588,1
136,0.0205583553017809,0.0162618536723763,1
137,0.0174458749267228,0.013810222719935,1
138,0.0194828985062115,0.015957847284839,1
139,0.0204995091764737,0.0173866916617065,1
140,0.0135008201881995,0.0136411120212386,1
141,0.0141697395690878,0.0157870619163049,1
142,0.015349864551193,0.019146037859254,1
143,0.0202979921079682,0.0126384767352696,1
144,0.0233717599211407,0.016280052682351,1
145,0.0227579852818412,0.0208969964106489,1
146,0.0178699843943764,0.0205013777953463,1
147,0.0159391908858442,0.015416867190123,1
148,0.0158410192907131,0.0170199945827928,1
149,0.0159758901245426,0.0131115121637882,1
150,0.022133958902166,0.0199413717187473,1
151,0.0235410179740972,0.0171924117684343,1
152,0.0261635273942469,0.0199213405881991,1
153,0.0231326715351071,0.0217442245514473,1
154,0.0144264455450857,0.0122712421268857,1
155,0.0207636568459437,0.0167799047187022,1
156,0.0221835964421185,0.0205549047126945,1
157,0.02550933672917,0.0165902270002989,1
158,0.014229175410684,0.0162000864681966,1
159,0.0204156613175223,0.0185203737115235,1
160,0.0147282393876295,0.0135236227635669,1
161,0.0224070805809358,0.028660958639287,1
162,0.016980097724687,0.015402461617392,1
163,0.0228309384751012,0.0153775335132782,1
164,0.0231412626212967,0.023589232598188,1
165,0.0145993647694525,0.0196516640141952,1
166,0.0178381861928296,0.0169330270504553,1
167,0.0176544633090319,0.0149909883835743,1
168,0.016088982024694,0.0142583623424556,1
169,0.0203664445569603,0.0149226896056674,1
170,0.0169728691150112,0.0163849513247162,1
171,0.0186657997784504,0.0153865347052237,1
172,0.02266842837022,0.0196669689781823,1
173,0.019583889205882,0.0178339923070567,1
174,0.0196612446327717,0.0151775954316946,1
175,0.0183152384573283,0.0209721692702242,1
176,0.0258953704670543,0.0156374804490208,1
177,0.0176935751380015,0.0193413807061981,1
178,0.0191442054792068,0.015546557957116,1
179,0.0197582694117583,0.0160852765403743,1
180,0.0239513275525394,0.0168500933177111,1
181,0.018353216524785,0.01852684875358,1
182,0.0193446628098993,0.0135594730886189,1
183,0.0186218761090151,0.0189185644272388,1
184,0.0145808149073129,0.0147732443936214,1
185,0.0202613167005018,0.0169135239708181,1
186,0.0212457477150313,0.015017226118888,1
187,0.0157095577310952,0.0189433458584018,1
188,0.0238570802859529,0.0191766091842202,1
189,0.0180152409088475,0.0237405132066365,1
190,0.0223669158487038,0.0181736442161215,1
191,0.0280025715207622,0.014813447302166,1
192,0.0201187439486745,0.0159193991301956,1
193,0.0163327468914503,0.0175901042978804,1
194,0.018931350928471,0.0165961259494903,1
195,0.016158521920539,0.0158200202527545,1
196,0.0172873299023351,0.0159980540210943,1
